,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45,MEANSHR,MEANGAM,TOTBSQ,TOTFZ,EPSZ,FLARE_CLASS
5358,1934.052,3.260951e+23,41449680000000.0,43.976,6267569000000.0,2.181368e+22,2186.793701,6516.941,4.003,31.488,37.39,48.028,36548000000,-969.68,-0.0503,C
5359,503.243,1.386533e+23,10799980000000.0,114.058,3096072000000.0,1.053778e+22,343.339661,6565.471,3.558,24.544,32.06,38.914,14478000000,-1965.4,-0.2575,No Flares
5360,336.624,4.472959e+22,6697852000000.0,36.429,2078533000000.0,6.514841e+21,154.618286,3451.608,3.372,11.006,27.074,33.339,6086900000,-1440.2,-0.4488,No Flares
5361,3567.413,9.14307e+23,73998470000000.0,159.357,11436730000000.0,5.481741e+22,2294.109619,7915.804,4.379,27.691,35.349,41.933,75009000000,-8108.1,-0.205,No Flares
5362,1677.843,2.757173e+23,37139190000000.0,87.934,11659790000000.0,1.945428e+22,2118.979736,6165.152,3.576,29.61,36.662,47.215,34224000000,-1049.7,-0.0582,C
5363,474.839,1.451802e+23,10843180000000.0,92.485,2631184000000.0,8.964524e+21,370.097382,7625.474,3.366,30.908,36.143,43.007,12444000000,-901.24,-0.1374,No Flares
5364,201.185,1.87894e+22,3994418000000.0,3.761,430394000000.0,5.066811e+21,55.147038,1727.704,3.138,3.065,20.536,28.228,4693800000,-1422.9,-0.575,No Flares
5365,965.656,2.183277e+23,17862320000000.0,96.946,5631244000000.0,1.211559e+22,399.877625,9913.641,4.271,38.256,41.228,48.828,16285000000,-1893.8,-0.2206,C
5366,247.613,2.335107e+22,4658916000000.0,25.397,1221288000000.0,2.625582e+21,125.577393,4575.345,0.0,21.311,32.931,43.059,3080700000,-373.83,-0.2302,No Flares
5367,3176.913,7.816619e+23,62934340000000.0,103.822,7187169000000.0,5.780833e+22,1700.06189,6424.925,4.25,19.697,30.619,36.993,73601000000,-10499.0,-0.2706,No Flares
5368,1774.133,2.605941e+23,38926080000000.0,180.544,14362090000000.0,2.291902e+22,1886.662109,5206.535,3.619,19.982,31.217,39.554,35566000000,-2397.9,-0.1279,C
5369,503.681,1.412026e+23,11244760000000.0,46.182,1565247000000.0,8.039739e+21,428.728668,8155.53,2.684,34.625,38.167,46.288,11564000000,-524.64,-0.0861,No Flares
5370,775.45,1.577614e+23,15309490000000.0,51.674,2565134000000.0,9.902478e+21,394.620148,8001.634,3.947,39.91,41.429,49.215,12523000000,-1274.9,-0.1931,C
5371,156.613,1.163766e+22,2966132000000.0,12.535,1478882000000.0,1.806632e+21,160.232285,3253.993,1.342,9.283,27.172,39.316,2302100000,-245.3,-0.2021,No Flares
5372,562.238,4.398323e+22,11140860000000.0,51.854,3322333000000.0,1.590487e+22,268.164612,1438.009,3.03,1.038,17.476,23.953,25782000000,-6052.8,-0.4453,No Flares
5373,1970.786,2.92301e+23,44967460000000.0,60.841,7548403000000.0,3.220692e+22,1664.401245,4106.244,3.773,14.919,29.095,34.767,41044000000,-5078.1,-0.2347,No Flares
5374,388.841,1.382277e+23,8929887000000.0,50.87,880738900000.0,6.412706e+21,393.338623,10373.1,2.95,41.539,41.327,50.585,10737000000,-193.96,-0.0343,No Flares
5375,662.106,9.50548e+22,14112090000000.0,19.461,2444451000000.0,7.32051e+21,419.374969,5782.438,3.536,36.799,39.632,51.62,8931100000,-843.96,-0.1792,C
5376,62.248,2.118292e+21,1219007000000.0,5.237,368372000000.0,6.07738e+20,125.76516,1675.469,2.555,5.672,21.455,37.306,1303400000,-37.577,-0.0547,No Flares
5377,955.992,7.874125e+22,20204080000000.0,119.687,3918883000000.0,2.048329e+22,557.241577,1871.74,3.608,4.502,22.367,27.934,23965000000,-4985.0,-0.3946,No Flares
5378,333.949,2.882702e+22,6583409000000.0,89.218,4587332000000.0,2.14273e+21,164.916122,5081.078,3.496,41.316,43.492,58.097,3893400000,74.388,0.0362,C
5379,1867.67,2.5288e+23,42416710000000.0,10.332,2721357000000.0,3.991429e+22,1196.75708,2878.016,3.891,9.032,25.279,30.26,46308000000,-9231.6,-0.3781,No Flares
5380,330.901,1.287125e+23,7921720000000.0,43.309,1617288000000.0,5.521211e+21,347.132568,10889.75,2.847,45.764,43.431,52.207,10110000000,-148.58,-0.0279,No Flares
5381,358.509,3.878813e+22,7449876000000.0,32.093,2140058000000.0,3.650637e+21,363.679382,4744.469,3.632,25.65,35.25,48.175,5201700000,-302.28,-0.1102,C
5382,57.177,2.726481e+21,1162212000000.0,2.201,462462100000.0,6.915507e+20,95.578491,1947.822,2.194,2.372,21.553,33.776,1182000000,-33.069,-0.0531,No Flares
5383,824.799,6.40906e+22,18171190000000.0,87.189,4703666000000.0,1.561008e+22,726.709167,1922.684,2.326,3.247,23.482,28.677,18543000000,-2661.4,-0.2723,No Flares
5384,336.011,7.059401e+22,6318607000000.0,32.831,1281426000000.0,4.00195e+21,218.905624,9030.981,2.658,40.503,41.783,52.756,6472500000,-310.02,-0.0909,C
5385,374.79,1.243054e+23,8052911000000.0,56.763,2019787000000.0,5.954864e+21,324.019226,10221.72,2.549,40.1,40.876,48.567,10609000000,-402.4,-0.0719,No Flares
5386,228.831,2.263397e+22,4694405000000.0,9.161,489774400000.0,2.441089e+21,293.702972,4296.215,2.979,18.326,30.989,43.889,3886400000,-165.32,-0.0807,C
5387,92.944,5.121463e+21,1909099000000.0,8.05,804367700000.0,1.11412e+21,88.207703,2299.579,2.507,5.725,23.431,31.681,1546500000,-136.83,-0.1678,No Flares
5388,652.677,3.953811e+22,14686060000000.0,31.67,3971883000000.0,1.008375e+22,810.000122,1792.503,2.71,2.89,23.352,29.969,14029000000,-1077.4,-0.1457,No Flares
5389,395.996,8.259455e+22,8562202000000.0,36.839,270142600000.0,5.495111e+21,259.464233,7135.454,3.101,38.607,39.845,50.439,7765700000,-595.9,-0.1456,No Flares
5390,84.828,6.453259e+21,1565653000000.0,5.414,237654900000.0,1.508994e+21,39.30743,2386.65,0.0,2.947,22.247,28.853,1962900000,-370.01,-0.3576,No Flares
5391,418.069,1.2158e+23,9177189000000.0,93.449,4874487000000.0,6.929387e+21,295.743683,8518.485,3.34,33.126,37.894,44.32,11513000000,-897.87,-0.1479,No Flares
5392,186.365,1.106272e+22,4158539000000.0,14.646,502536100000.0,2.18953e+21,191.383759,2238.668,2.521,10.508,26.829,34.579,2978400000,-142.92,-0.091,No Flares
5393,80.513,4.882554e+21,2086274000000.0,0.317,458537600000.0,1.391595e+21,62.750629,1398.44,0.0,3.842,24.035,27.233,1564100000,-189.0,-0.2292,No Flares
5394,572.545,3.019867e+22,12483290000000.0,31.529,3916430000000.0,7.256205e+21,841.016174,1890.365,2.442,4.356,23.463,32.698,12118000000,-322.2,-0.0504,No Flares
5395,288.362,5.103374e+22,6253423000000.0,1.626,1837861000000.0,4.542952e+21,157.292404,5431.481,0.0,30.714,36.317,44.459,6612600000,-731.52,-0.2098,No Flares
5396,23.897,1.605604e+21,454095500000.0,6.849,177622400000.0,3.954333e+20,17.737495,2088.08,1.77,1.554,22.641,29.302,1206800000,-90.255,-0.1419,No Flares
5397,369.818,1.198717e+23,7920001000000.0,97.574,3693265000000.0,7.227707e+21,231.123367,8351.389,3.523,29.228,35.327,42.001,12168000000,-1411.3,-0.22,No Flares
5398,147.953,9.755722e+21,3503383000000.0,0.076,969375500000.0,2.396046e+21,130.984573,1795.632,1.971,4.155,24.559,29.089,3120400000,-265.51,-0.1614,No Flares
5399,36.658,2.498241e+21,943956100000.0,3.411,180023800000.0,9.773292e+20,24.17078,1071.876,0.0,1.14,21.125,24.271,1928900000,-402.87,-0.3962,No Flares
5400,672.302,4.400325e+22,13358110000000.0,185.289,8398218000000.0,6.751314e+21,859.029236,2979.128,3.771,8.533,25.49,35.042,12224000000,-125.51,-0.0195,No Flares
5401,326.739,4.935832e+22,7194786000000.0,9.698,2808522000000.0,5.123052e+21,116.098335,4564.746,3.524,25.706,34.34,40.523,7359600000,-1293.3,-0.3333,C
5402,163.241,1.667141e+22,3661142000000.0,75.944,3829599000000.0,1.634426e+21,85.898636,4156.739,3.605,34.272,40.392,49.931,1992700000,-141.63,-0.1348,No Flares
5403,317.351,1.110024e+23,6561545000000.0,64.442,2265516000000.0,7.388358e+21,185.338791,7277.611,3.579,24.162,32.406,38.789,12544000000,-1978.5,-0.2992,No Flares
5404,108.128,7.154444e+21,2575924000000.0,3.411,493325400000.0,2.607653e+21,71.050896,1208.977,2.043,0.763,21.601,24.767,3737200000,-623.72,-0.3166,No Flares
5405,829.752,5.531434e+22,16888260000000.0,83.019,3288277000000.0,9.415862e+21,861.899353,2755.787,3.882,10.024,26.249,34.687,14072000000,-663.31,-0.0894,No Flares
5406,345.89,4.110887e+22,6497294000000.0,3.508,473841200000.0,6.674198e+21,113.964813,3176.443,3.143,12.519,25.831,31.762,8770800000,-2263.9,-0.4896,No Flares
5407,32.015,1.600694e+21,646334500000.0,4.178,563840400000.0,3.340349e+20,40.423737,2160.038,2.729,10.932,27.96,37.951,827190000,56.275,0.129,No Flares
5408,1096.833,2.053044e+23,22870580000000.0,120.001,1978399000000.0,1.768027e+22,524.981018,5341.238,3.967,25.875,34.116,41.36,34679000000,-5129.0,-0.2805,C
5409,1065.068,7.52946e+22,23688970000000.0,16.787,5259498000000.0,1.392114e+22,827.714478,2444.418,3.597,13.219,28.278,35.366,17789000000,-1993.3,-0.2126,C
5410,5.338,2.003886e+20,114452500000.0,0.391,63134600000.0,7.36486e+19,16.947887,1335.309,0.0,0.0,16.726,27.473,606700000,79.582,0.2488,No Flares
5411,1160.724,2.157591e+23,23767610000000.0,75.183,2807569000000.0,1.911348e+22,599.269287,5473.106,3.979,24.353,33.397,40.246,38605000000,-5647.7,-0.2775,C
5412,1737.571,1.517076e+23,36743610000000.0,115.67,11347050000000.0,2.389544e+22,916.922424,2951.245,4.093,13.979,28.753,34.666,26558000000,-4721.7,-0.3372,M
5413,8.499,3.219097e+20,163851600000.0,1.22,62974360000.0,1.005069e+20,12.647349,1671.681,0.0,0.0,18.787,27.58,649630000,75.847,0.2215,No Flares
5414,1501.357,2.222389e+23,31136000000000.0,29.334,2240589000000.0,2.257461e+22,910.383545,4782.184,3.471,21.807,32.238,40.207,36468000000,-4500.5,-0.2341,No Flares
5415,153.639,8.652823e+22,2611097000000.0,13.35,749683900000.0,3.971352e+21,147.888565,10928.32,3.359,50.973,45.396,54.68,7478100000,-837.73,-0.2125,No Flares
5416,2854.173,3.983778e+23,51774360000000.0,239.028,19999220000000.0,3.973027e+22,1121.741699,5223.285,4.405,17.855,29.77,35.678,45856000000,-9255.8,-0.3829,M
5417,15.851,8.443676e+20,374469700000.0,1.268,134909900000.0,2.211515e+20,16.835966,1732.419,0.0,5.722,23.475,27.278,769050000,56.965,0.1405,No Flares
5418,1478.853,1.890076e+23,31198780000000.0,138.368,6687045000000.0,1.938739e+22,1186.420288,4492.431,3.854,21.556,32.849,42.717,30948000000,-2465.2,-0.1511,No Flares
5419,173.157,8.086155e+22,3096109000000.0,19.285,156140500000.0,4.045258e+21,120.492645,10639.12,3.237,46.269,43.079,50.559,8177200000,-1336.9,-0.3101,No Flares
5420,17.081,1.095907e+21,425929500000.0,3.053,318172200000.0,2.796247e+20,14.248703,1673.841,0.0,3.245,24.549,26.184,930390000,5.5016,0.0112,No Flares
5421,1116.815,1.1858e+23,23412750000000.0,77.395,4127462000000.0,1.387199e+22,1276.423828,3949.974,3.467,16.222,29.773,41.014,24066000000,-878.9,-0.0693,No Flares
5422,159.215,7.573055e+22,3724197000000.0,11.24,1274154000000.0,4.037411e+21,129.599777,9478.74,3.45,44.598,41.291,48.591,7553600000,-1088.5,-0.2734,No Flares
5423,1003.059,7.431437e+22,19999720000000.0,74.241,3758356000000.0,1.175877e+22,1316.08667,3022.129,2.874,10.375,26.564,38.582,20775000000,-455.3,-0.0416,C
5424,274.64,6.366883e+22,6199741000000.0,11.789,435928200000.0,5.439199e+21,188.428757,5508.651,2.953,23.739,33.476,39.827,6063600000,-729.18,-0.2281,No Flares
5425,243.374,2.477321e+22,4967095000000.0,35.745,982681300000.0,5.724907e+21,75.496445,2090.307,3.257,8.191,22.821,30.687,4599900000,-1307.7,-0.5393,No Flares
5426,1042.214,6.841871e+22,21945820000000.0,5.973,1627331000000.0,1.258839e+22,1223.710571,2551.678,3.529,8.742,25.809,36.226,20846000000,-711.37,-0.0647,C
5427,259.586,6.428705e+22,6017578000000.0,1.033,352046500000.0,4.164165e+21,208.568314,7009.456,0.0,31.379,37.299,46.377,5424100000,-378.41,-0.1323,No Flares
5428,1224.635,8.909983e+22,26341250000000.0,19.165,2642852000000.0,1.798657e+22,1113.870972,2332.059,2.893,6.458,25.396,31.825,24486000000,-2070.1,-0.1604,C
5429,162.389,5.908062e+22,3873724000000.0,16.947,1262038000000.0,2.865112e+21,204.263321,9369.616,2.803,44.84,41.985,52.964,4629000000,-148.82,-0.061,No Flares
5430,1534.636,1.129754e+23,32399080000000.0,9.669,3354791000000.0,2.475358e+22,942.303284,2189.621,3.704,6.422,24.527,29.749,30519000000,-4772.8,-0.2966,C
5431,181.188,5.512173e+22,4038700000000.0,0.79,1805478000000.0,2.82185e+21,206.541931,9346.079,1.908,44.404,41.698,54.048,4480900000,-140.99,-0.0597,No Flares
5432,841.647,6.45138e+22,18552260000000.0,0.921,2344072000000.0,1.856122e+22,484.144531,1629.151,3.134,2.629,22.202,26.367,30744000000,-6155.1,-0.3798,No Flares
5433,171.737,3.318479e+22,3534803000000.0,10.924,451092200000.0,2.463309e+21,196.922928,6853.456,0.0,26.769,34.854,48.936,3817900000,-220.88,-0.1097,No Flares
5434,411.569,1.114157e+23,7260043000000.0,120.229,4699301000000.0,8.86052e+21,184.594742,6130.401,3.761,31.531,37.343,45.093,14379000000,-2768.2,-0.3652,No Flares
5435,149.288,1.685151e+22,3053351000000.0,0.35,599347000000.0,2.194506e+21,166.5009,4015.495,0.0,8.608,27.067,36.229,3068800000,-263.84,-0.1631,No Flares
5436,731.39,1.436086e+23,14487220000000.0,227.621,11189490000000.0,1.41173e+22,264.128845,5011.835,3.915,21.255,32.228,38.183,15499000000,-2865.6,-0.3507,C
5437,166.495,1.451996e+22,3704520000000.0,8.498,838144300000.0,2.973471e+21,129.565643,2337.182,0.0,6.434,25.706,30.851,3331000000,-471.86,-0.2687,No Flares
5438,821.543,1.607403e+23,17385990000000.0,182.578,10601020000000.0,1.370561e+22,414.515717,5580.494,3.758,20.872,33.218,39.29,14358000000,-1947.7,-0.2573,C
5439,134.931,1.345115e+22,2558195000000.0,12.175,1035892000000.0,1.74267e+21,109.822998,4142.553,0.0,9.489,27.203,39.644,2912100000,-198.39,-0.1292,No Flares
5440,151.933,1.39986e+22,3364918000000.0,12.463,786963700000.0,3.637734e+21,85.040108,1845.372,0.0,1.033,22.158,26.461,3851900000,-821.11,-0.4044,No Flares
5441,760.699,1.452643e+23,17235870000000.0,18.534,758382000000.0,1.102225e+22,492.63916,5754.53,3.471,28.488,36.905,44.209,12254000000,-1246.4,-0.1929,M
5442,110.564,1.316485e+22,2218798000000.0,4.537,930290700000.0,1.519954e+21,134.873642,4580.849,0.0,9.982,26.178,40.273,2615500000,-122.84,-0.0891,No Flares
5443,861.965,1.974334e+23,17099250000000.0,29.699,3792120000000.0,1.698257e+22,409.342407,5903.141,3.914,16.415,29.229,34.775,35838000000,-6324.8,-0.3348,No Flares
5444,73.034,5.395851e+21,1662040000000.0,7.967,433655700000.0,2.470019e+21,20.803566,1005.445,0.0,0.396,16.388,23.098,3965600000,-1096.3,-0.5244,No Flares
5445,558.786,1.366505e+23,12591360000000.0,6.674,1986998000000.0,7.816145e+21,543.912964,7987.583,2.89,33.97,38.385,47.853,10506000000,-607.42,-0.1097,M
5446,104.376,1.333382e+22,2139253000000.0,7.64,334080000000.0,1.539212e+21,121.898636,4522.606,0.0,12.027,28.243,39.789,2522400000,-88.327,-0.0664,No Flares
5447,1052.515,2.148493e+23,24113930000000.0,65.106,5448326000000.0,1.962269e+22,658.60376,5003.361,3.831,15.51,29.688,34.788,29364000000,-3048.8,-0.1969,No Flares
5448,376.854,1.278823e+23,8612962000000.0,9.681,2017474000000.0,5.506161e+21,499.179596,10368.65,2.698,46.635,43.78,55.936,9473500000,-287.53,-0.0576,C
5449,138.244,9.9351e+21,2661197000000.0,9.568,685762500000.0,1.896137e+21,124.241837,2836.935,0.0,4.513,23.83,31.577,2799700000,-252.87,-0.1713,No Flares
5450,831.077,2.042066e+23,19243990000000.0,4.471,2953142000000.0,1.413482e+22,751.292786,6552.387,3.106,22.457,33.205,39.9,23638000000,-1014.9,-0.0814,No Flares
5451,310.772,1.138485e+23,7496007000000.0,2.304,613786300000.0,4.593372e+21,431.378601,11033.0,2.997,49.228,44.664,57.437,8502800000,-111.2,-0.0248,No Flares
5452,68.867,4.57181e+21,1644726000000.0,2.995,410424000000.0,1.330961e+21,60.612873,1545.807,0.0,1.976,22.569,26.024,2558300000,-262.78,-0.1948,No Flares
5453,651.662,2.032136e+23,14891140000000.0,27.463,2022745000000.0,1.049829e+22,834.026123,9060.167,3.301,32.956,37.065,45.521,20567000000,5.6019,0.0005,No Flares
5454,1113.324,1.274108e+23,22254580000000.0,151.704,4284282000000.0,1.447535e+22,599.053528,4266.975,4.258,16.99,30.585,36.505,19665000000,-2682.3,-0.2587,No Flares
5455,210.706,2.65791e+22,3847225000000.0,4.656,632029200000.0,3.754751e+21,76.546387,3627.644,3.34,13.594,28.215,34.769,4150600000,-921.29,-0.421,No Flares
5456,536.387,1.281439e+23,12501410000000.0,65.366,4627920000000.0,6.734784e+21,434.125488,8418.307,3.902,41.633,41.795,52.439,10070000000,-409.21,-0.0771,No Flares
5457,29.209,1.891835e+21,619679000000.0,4.108,322573600000.0,7.32853e+20,19.041079,1328.849,0.0,0.653,18.886,23.409,2953900000,-577.73,-0.371,No Flares
5458,458.641,2.014397e+23,9777733000000.0,65.466,2569505000000.0,7.70589e+21,817.198975,12803.36,1.731,41.217,40.164,51.008,19152000000,628.24,0.0622,No Flares
5459,1601.748,4.176065e+23,32396440000000.0,225.358,4553695000000.0,2.031048e+22,1020.84259,9980.39,4.382,38.753,41.086,48.573,29784000000,-1738.6,-0.1107,No Flares
5460,252.545,2.49752e+22,4167903000000.0,0.075,90211900000.0,5.020911e+21,60.887054,2614.849,3.024,8.162,22.725,29.83,5126300000,-1436.0,-0.5314,C
5461,242.797,2.061262e+22,4419885000000.0,23.44,297783300000.0,2.125517e+21,143.644562,4523.763,2.507,21.947,33.948,49.487,2907100000,-203.39,-0.1327,No Flares
5462,3057.596,4.713473e+23,61919370000000.0,745.237,23953670000000.0,3.33424e+22,1678.473022,6268.426,4.485,30.212,37.487,46.019,49694000000,-4072.2,-0.1554,No Flares
5463,468.266,1.005362e+23,10714510000000.0,7.321,947839500000.0,7.475932e+21,369.239166,6343.955,3.491,28.635,35.431,42.415,9733700000,-909.36,-0.1772,No Flares
5464,539.761,2.08635e+23,11665900000000.0,82.732,3051976000000.0,8.308207e+21,794.787781,12129.35,2.58,38.241,39.726,50.047,19845000000,630.53,0.0603,C
5465,1146.901,3.609888e+23,24987760000000.0,178.5,4085686000000.0,1.684722e+22,1115.687134,9707.156,3.432,46.132,43.687,52.807,25565000000,-959.1,-0.0712,No Flares
5466,160.677,9.732395e+21,3005995000000.0,10.527,954713000000.0,1.916982e+21,128.172485,2742.652,0.0,5.202,24.183,33.937,2432700000,-282.23,-0.2201,No Flares
5467,3568.284,7.946293e+23,75789890000000.0,10.298,13136400000000.0,3.934048e+22,2250.022217,9051.302,4.766,41.092,42.94,52.193,59530000000,-2414.5,-0.0769,No Flares
5468,451.264,9.377699e+22,10640560000000.0,15.534,1615620000000.0,9.253234e+21,286.414001,4676.347,3.49,18.179,30.602,36.146,10923000000,-1447.3,-0.2513,No Flares
5469,793.31,2.119881e+23,16821770000000.0,13.518,1708731000000.0,1.099895e+22,740.368896,9335.845,3.395,31.349,36.644,45.832,23710000000,889.69,0.0712,No Flares
5470,922.461,3.320073e+23,19592820000000.0,159.576,1495493000000.0,1.354603e+22,1087.489746,11594.88,2.577,44.539,43.201,53.682,24563000000,-141.37,-0.0109,No Flares
5471,345.566,2.983586e+22,7010839000000.0,16.25,1852455000000.0,4.198093e+21,165.20079,3663.135,3.406,14.3,29.474,36.387,4775900000,-748.27,-0.2972,No Flares
5472,4029.56,9.856864e+23,86230400000000.0,307.252,13953790000000.0,4.556325e+22,2738.228516,9620.96,4.675,45.749,45.14,54.862,70218000000,-1663.5,-0.0449,C
5473,287.27,4.784194e+22,6217193000000.0,16.484,1649409000000.0,7.993852e+21,144.855255,2856.808,3.051,12.03,24.747,31.741,9614000000,-2295.8,-0.453,No Flares
5474,1072.548,2.380741e+23,22035950000000.0,75.266,978041700000.0,1.521265e+22,667.972656,7414.148,3.86,27.557,35.566,42.112,27070000000,-1533.3,-0.1074,No Flares
5475,1094.215,3.419675e+23,23762720000000.0,176.347,3282656000000.0,1.512838e+22,1080.155762,10676.55,0.0,42.4,42.832,51.789,25181000000,-947.98,-0.0714,No Flares
5476,330.28,3.165727e+22,6387101000000.0,11.247,928056900000.0,6.614695e+21,169.644104,2508.947,3.232,4.063,23.03,28.847,5907900000,-1570.1,-0.5041,No Flares
5477,4966.706,1.450587e+24,102428900000000.0,398.398,27672470000000.0,5.815214e+22,3051.757568,12037.26,4.85,49.284,46.707,54.568,89218000000,-3762.7,-0.08,C
5478,104.212,6.082593e+21,2090493000000.0,3.533,327429700000.0,1.077172e+21,81.987076,2676.863,2.449,12.274,27.833,40.661,1197100000,-148.86,-0.2359,No Flares
5479,121.165,2.272929e+22,1866121000000.0,11.53,612475700000.0,2.827384e+21,47.577965,4320.841,2.757,18.127,28.418,38.875,8013700000,-1905.0,-0.4509,No Flares
5480,1295.132,2.672185e+23,25502120000000.0,215.752,4096539000000.0,2.06062e+22,616.92395,6330.208,4.151,20.427,32.387,38.03,33033000000,-4020.0,-0.2308,No Flares
5481,1531.321,3.92429e+23,32078850000000.0,266.023,4363287000000.0,2.030781e+22,1098.589111,9471.868,3.996,37.747,40.411,47.896,30178000000,-2266.3,-0.1424,C
5482,392.924,3.592759e+22,7439323000000.0,60.166,3003833000000.0,8.555129e+21,191.848358,2171.536,3.428,6.397,20.815,28.076,7230300000,-2254.5,-0.5915,No Flares
5483,4854.638,1.424759e+24,101730100000000.0,353.409,14358670000000.0,6.51584e+22,3000.87207,10943.06,4.754,42.809,43.313,50.048,93828000000,-6810.5,-0.1377,C
5484,43.928,1.825046e+21,855289000000.0,6.925,283257900000.0,4.653865e+20,67.499443,1829.874,0.0,8.921,23.081,41.069,726000000,-43.455,-0.1135,No Flares
5485,1385.077,2.769245e+23,24415480000000.0,9.941,3005452000000.0,2.316312e+22,507.275543,5956.876,4.066,16.98,28.654,36.022,36445000000,-6167.8,-0.321,No Flares
5486,1685.572,4.007087e+23,33644750000000.0,257.769,3640396000000.0,2.441762e+22,990.343079,8314.596,4.059,30.307,36.598,42.248,33613000000,-3775.8,-0.2131,C
5487,5281.51,1.50164e+24,109850100000000.0,226.605,8384554000000.0,8.084696e+22,3039.565186,9614.023,4.768,33.049,38.546,44.559,106950000000,-12169.0,-0.2158,M
5488,12.57,4.503045e+20,282131500000.0,2.507,156574800000.0,1.242061e+20,51.905697,1534.268,2.587,9.502,22.225,36.591,450860000,12.743,0.0536,No Flares
5489,432.558,4.056471e+22,7850992000000.0,125.091,7772163000000.0,3.176442e+21,168.613251,6100.397,3.861,22.948,34.363,47.595,4573000000,-46.189,-0.0192,M
5490,497.317,2.043004e+23,8648044000000.0,21.17,1672557000000.0,1.237893e+22,304.997406,8519.438,3.716,31.107,34.761,42.4,17223000000,-2309.9,-0.2544,No Flares
5491,1412.037,3.285478e+23,28485360000000.0,207.606,6871641000000.0,2.606236e+22,758.531189,6036.752,3.945,22.942,32.499,38.384,33749000000,-5690.7,-0.3198,C
5492,6663.838,1.933859e+24,127789500000000.0,65.061,11278250000000.0,1.105528e+23,3474.28125,9597.682,4.793,27.15,35.234,40.887,137920000000,-19090.0,-0.2625,M
5493,10.048,3.879325e+20,248331500000.0,0.914,96186580000.0,1.067024e+20,22.614918,1453.274,2.408,4.478,23.876,30.785,380620000,48.125,0.2398,No Flares
5494,603.664,6.909844e+22,11722050000000.0,124.835,8024008000000.0,4.270134e+21,249.858856,6957.771,3.95,34.662,41.224,53.275,5915400000,-86.046,-0.0276,M
5495,546.491,2.093365e+23,11410790000000.0,30.876,1194805000000.0,1.326368e+22,299.713165,8060.731,3.942,25.922,32.595,40.47,16978000000,-2262.5,-0.2528,No Flares
5496,140.591,1.53643e+22,2605946000000.0,2.83,437654300000.0,1.637787e+21,165.028656,4973.823,0.0,12.296,28.837,45.142,2720700000,-154.9,-0.108,No Flares
5497,1196.965,2.900075e+23,22692970000000.0,175.12,9204347000000.0,2.586433e+22,571.869812,5540.603,4.025,17.659,27.236,34.397,34417000000,-7218.4,-0.3978,C
5498,418.727,5.025416e+22,8307102000000.0,56.585,1395026000000.0,4.747687e+21,285.09198,5082.701,3.063,24.741,35.618,49.499,6433700000,-502.55,-0.1482,C
5499,546.625,2.122593e+23,11860950000000.0,113.706,4095117000000.0,1.168683e+22,314.088623,9278.862,3.798,30.723,36.439,43.258,15700000000,-1649.2,-0.1993,No Flares
5500,68.187,5.307713e+21,1203838000000.0,10.158,288167000000.0,7.391259e+20,77.023994,3799.085,1.871,14.163,27.79,40.938,1916700000,-23.323,-0.0231,No Flares
5501,1186.99,2.149675e+23,25603760000000.0,90.355,7511772000000.0,1.15375e+22,506.501312,8260.663,4.245,43.802,45.628,54.653,15298000000,-1287.6,-0.1596,No Flares
5502,531.903,2.00867e+23,11490250000000.0,140.015,5279892000000.0,1.008313e+22,353.972015,9866.288,3.601,35.649,39.068,45.59,13666000000,-1007.9,-0.1399,No Flares
5503,67.444,4.015916e+21,1483127000000.0,1.185,438586400000.0,8.596681e+20,63.836369,2177.056,0.0,7.487,25.452,32.362,2106200000,-77.483,-0.0698,No Flares
5504,1376.138,3.549195e+23,29758490000000.0,73.686,2581858000000.0,1.884285e+22,719.302979,9274.353,4.425,41.911,42.904,50.004,23698000000,-2565.2,-0.2053,C
5505,465.521,1.858646e+23,10471820000000.0,139.749,3935473000000.0,7.930331e+21,359.903137,11347.9,2.985,42.407,41.535,48.861,11837000000,-471.92,-0.0756,No Flares
5506,24.514,1.969278e+21,617420000000.0,0.124,210742100000.0,4.338331e+20,15.644149,1842.038,0.0,4.969,26.834,30.845,2038500000,-78.646,-0.0732,No Flares
5507,1476.48,4.316987e+23,30192970000000.0,132.455,8320637000000.0,2.487194e+22,833.293945,9118.955,4.428,36.028,39.495,45.55,29383000000,-3923.3,-0.2533,C
5508,359.171,1.54941e+23,8220629000000.0,138.455,4356006000000.0,6.133903e+21,357.179718,12266.7,3.369,46.588,42.801,50.702,10081000000,-235.19,-0.0443,No Flares
5509,828.023,9.370113e+22,15912890000000.0,78.128,3510094000000.0,1.618933e+22,312.484222,2977.16,3.684,7.764,23.209,28.097,19173000000,-4582.6,-0.4534,No Flares
5510,1299.83,3.855067e+23,25214740000000.0,50.874,5025824000000.0,2.639349e+22,790.891907,7574.996,4.349,31.8,36.221,43.2,28416000000,-4707.1,-0.3142,C
5511,337.923,1.520699e+23,7208791000000.0,131.287,2697197000000.0,5.595654e+21,337.10849,13271.51,0.0,49.942,44.973,53.636,9957100000,-203.76,-0.0388,No Flares
5512,822.649,8.470678e+22,16403470000000.0,43.31,1248133000000.0,1.454511e+22,445.787109,2955.52,3.521,7.233,25.576,30.628,16305000000,-3310.9,-0.3852,No Flares
